Path Loss vs Altitude (Range=50.00 km)

Altitude(m)		Path Loss(dB)

0.000000			Inf
0.290000			Inf
0.580000			Inf
0.870000			Inf
1.160000			Inf
1.450000			Inf
1.740000			Inf
2.030000			Inf
2.320000			Inf
2.610000			Inf
2.900000			Inf
3.190000			Inf
3.480000			Inf
3.770000			Inf
4.060000			Inf
4.350000			Inf
4.640000			Inf
4.930000			Inf
5.220000			Inf
5.510000			Inf
5.800000			Inf
6.090000			Inf
6.380000			Inf
6.670000			Inf
6.960000			Inf
7.250000			Inf
7.540000			Inf
7.830000			Inf
8.120000			Inf
8.410000			Inf
8.700000			Inf
8.990000			Inf
9.280000			Inf
9.570000			Inf
9.860000			Inf
10.150000			Inf
10.440000			Inf
10.730000			Inf
11.020000			Inf
11.310000			Inf
11.600000			Inf
11.890000			Inf
12.180000			Inf
12.470000			Inf
12.760000			Inf
13.050000			Inf
13.340000			Inf
13.630000			Inf
13.920000			Inf
14.210000			Inf
14.500000			Inf
14.790000			Inf
15.080000			Inf
15.370000			Inf
15.660000			Inf
15.950000			Inf
16.240000			Inf
16.530000			Inf
16.820000			Inf
17.110000			Inf
17.400000			Inf
17.690000			Inf
17.980000			Inf
18.270000			Inf
18.560000			Inf
18.850000			Inf
19.140000			Inf
19.430000			Inf
19.720000			Inf
20.010000			Inf
20.300000			Inf
20.590000			Inf
20.880000			Inf
21.170000			Inf
21.460000			Inf
21.750000			Inf
22.040000			Inf
22.330000			Inf
22.620000			Inf
22.910000			Inf
23.200000			Inf
23.490000			Inf
23.780000			Inf
24.070000			Inf
24.360000			Inf
24.650000			Inf
24.940000			Inf
25.230000			Inf
25.520000			Inf
25.810000			Inf
26.100000			Inf
26.390000			191.338036
26.680000			190.680608
26.970000			190.099408
27.260000			189.606676
27.550000			189.209189
27.840000			188.906107
28.130000			188.699552
28.420000			188.577707
28.710000			188.515287
29.000000			188.480175
29.290000			188.427704
29.580000			188.322693
29.870000			188.155527
30.160000			187.935364
30.450000			187.698946
30.740000			187.510215
31.030000			187.425305
31.320000			187.474299
31.610000			187.661046
31.900000			187.951204
32.190000			188.285907
32.480000			188.626130
32.770000			188.989942
33.060000			189.465982
33.350000			190.187102
33.640000			191.271315
33.930000			192.770764
34.220000			194.624008
34.510000			196.472566
34.800000			197.287711
35.090000			195.960971
35.380000			193.220926
35.670000			190.377834
35.960000			187.928350
36.250000			185.880643
36.540000			184.084657
36.830000			182.404384
37.120000			180.812439
37.410000			179.361944
37.700000			178.083934
37.990000			176.925943
38.280000			175.803869
38.570000			174.696333
38.860000			173.652794
39.150000			172.709178
39.440000			171.836053
39.730000			170.986436
40.020000			170.160205
40.310000			169.388782
40.600000			168.669674
40.890000			167.965993
41.180000			167.271040
41.470000			166.617754
41.760000			166.016223
42.050000			165.436745
42.340000			164.869040
42.630000			164.335584
42.920000			163.836029
43.210000			163.346726
43.500000			162.874114
43.790000			162.440052
44.080000			162.030193
44.370000			161.626667
44.660000			161.246966
44.950000			160.896394
45.240000			160.557425
45.530000			160.239479
45.820000			159.955022
46.110000			159.684029
46.400000			159.423543
46.690000			159.190389
46.980000			158.972960
47.270000			158.769589
47.560000			158.597516
47.850000			158.441146
48.140000			158.296213
48.430000			158.180470
48.720000			158.080345
49.010000			157.998849
49.300000			157.947401
49.590000			157.906568
49.880000			157.888526
50.170000			157.899260
50.460000			157.925060
50.750000			157.982545
51.040000			158.058779
51.330000			158.153737
51.620000			158.284593
51.910000			158.436223
52.200000			158.622964
52.490000			158.836268
52.780000			159.073395
53.070000			159.350308
53.360000			159.651258
53.650000			159.989593
53.940000			160.354387
54.230000			160.752465
54.520000			161.190415
54.810000			161.652754
55.100000			162.144070
55.390000			162.646556
55.680000			163.169171
55.970000			163.695618
56.260000			164.205265
56.550000			164.675831
56.840000			165.081491
57.130000			165.406429
57.420000			165.616655
57.710000			165.702001
58.000000			165.663227
58.290000			165.522313
58.580000			165.295729
58.870000			165.001195
59.160000			164.669823
59.450000			164.332556
59.740000			164.006331
60.030000			163.693882
60.320000			163.406503
60.610000			163.154167
60.900000			162.937872
61.190000			162.757384
61.480000			162.623577
61.770000			162.540994
62.060000			162.501601
62.350000			162.503294
62.640000			162.555813
62.930000			162.660460
63.220000			162.810874
63.510000			163.011631
63.800000			163.269644
64.090000			163.580386
64.380000			163.944633
64.670000			164.372529
64.960000			164.858511
65.250000			165.390187
65.540000			165.975539
65.830000			166.618933
66.120000			167.298035
66.410000			167.994331
66.700000			168.690981
66.990000			169.339080
67.280000			169.885103
67.570000			170.295620
67.860000			170.522114
68.150000			170.526770
68.440000			170.345577
68.730000			170.037773
69.020000			169.642093
69.310000			169.213895
69.600000			168.803930
69.890000			168.421308
70.180000			168.087439
70.470000			167.822913
70.760000			167.608719
71.050000			167.450513
71.340000			167.372486
71.630000			167.365252
71.920000			167.430538
72.210000			167.576376
72.500000			167.786878
72.790000			168.078329
73.080000			168.459118
73.370000			168.905489
73.660000			169.440941
73.950000			170.071226
74.240000			170.779038
74.530000			171.590762
74.820000			172.489634
75.110000			173.464928
75.400000			174.515690
75.690000			175.525562
75.980000			176.397325
76.270000			177.022205
76.560000			177.222697
76.850000			177.003342
77.140000			176.469721
77.430000			175.747658
77.720000			175.021079
78.010000			174.335963
78.300000			173.710909
78.590000			173.198502
78.880000			172.769976
79.170000			172.434971
79.460000			172.194139
79.750000			172.051414
80.040000			172.030138
80.330000			172.091693
80.620000			172.252998
80.910000			172.522758
81.200000			172.890517
81.490000			173.364704
81.780000			173.939840
82.070000			174.653812
82.360000			175.496855
82.650000			176.480230
82.940000			177.629966
83.230000			178.908476
83.520000			180.265962
83.810000			181.534657
84.100000			182.406555
84.390000			182.497284
84.680000			181.772584
84.970000			180.647008
85.260000			179.465728
85.550000			178.380555
85.840000			177.437443
86.130000			176.658655
86.420000			176.038314
86.710000			175.548678
87.000000			175.203888
87.290000			174.996619
87.580000			174.906227
87.870000			174.945107
88.160000			175.133814
88.450000			175.455365
88.740000			175.914540
89.030000			176.552290
89.320000			177.365589
89.610000			178.347577
89.900000			179.537034
90.190000			180.965620
90.480000			182.642688
90.770000			184.526813
91.060000			186.206149
91.350000			186.740513
91.640000			185.759206
91.930000			184.095152
92.220000			182.434687
92.510000			180.989483
92.800000			179.834196
93.090000			178.937360
93.380000			178.241282
93.670000			177.742906
93.960000			177.416734
94.250000			177.244127
94.540000			177.247218
94.830000			177.402575
95.120000			177.705900
95.410000			178.216395
95.700000			178.924970
95.990000			179.825562
96.280000			181.006422
96.570000			182.525340
96.860000			184.470516
97.150000			187.002789
97.440000			190.151367
97.730000			193.096378
98.020000			192.540784
98.310000			189.475032
98.600000			186.677481
98.890000			184.586919
99.180000			183.036914
99.470000			181.856291
99.760000			181.036996
100.050000			180.509098
100.340000			180.208762
100.630000			180.097483
100.920000			180.112057
101.210000			180.304678
101.500000			180.672792
101.790000			181.179986
102.080000			181.928154
102.370000			182.930857
102.660000			184.216781
102.950000			185.902517
103.240000			188.103521
103.530000			191.204058
103.820000			195.849643
104.110000			204.734410
104.400000			203.245367
104.690000			195.897488
104.980000			191.950338
105.270000			189.355701
105.560000			187.586337
105.850000			186.234804
106.140000			185.198119
106.430000			184.418556
106.720000			183.903097
107.010000			183.547007
107.300000			183.290609
107.590000			183.190737
107.880000			183.168649
108.170000			183.233215
108.460000			183.374264
108.750000			183.572664
109.040000			183.882265
109.330000			184.329658
109.620000			184.932047
109.910000			185.665839
110.200000			186.608645
110.490000			187.712173
110.780000			188.958189
111.070000			190.519742
111.360000			192.380380
111.650000			194.685124
111.940000			197.821799
112.230000			200.443439
112.520000			198.200178
112.810000			194.708643
113.100000			192.024408
113.390000			190.108183
113.680000			188.614608
113.970000			187.444002
114.260000			186.525476
114.550000			185.721665
114.840000			185.048014
115.130000			184.555762
115.420000			184.178804
115.710000			183.915058
116.000000			183.835297
116.290000			183.898952
116.580000			184.091160
116.870000			184.409256
117.160000			184.787550
117.450000			185.231065
117.740000			185.776486
118.030000			186.429082
118.320000			187.249798
118.610000			188.221727
118.900000			189.318292
119.190000			190.673536
119.480000			192.117612
